,County_Name,School_Name,Combined_Fitness_Unhealthy_Pct_All,Combined_Fitness_Unhealthy_Pct_Economic_disadv,Combined_Fitness_Unhealthy_Pct_NOT_economic_disadv,Mean_Academic_Test_Score_All,Mean_Academic_Test_Score_Economic_disadv,Mean_Academic_Test_Score_NOT_economic_disadv
1423,San Diego,Otay Ranch Senior High,0.209308807135,0.245207667732,0.183768656716,359.5,350.3,368.9
1424,San Diego,Pacific View Charter,0.485714285714,0.296875,0.347826086957,324.533333333,314.9,337.3
1425,San Diego,Pathways Academy Charter,,,,334.7,313.0,
1426,San Diego,Pivot Charter School - San Diego,,0.0,,360.3,,
1427,San Diego,Point Loma High,0.26164874552,0.32722513089,0.190228690229,362.633333333,347.5,373.9
1428,San Diego,Poway High,0.235207967194,0.385826771654,0.206718346253,399.6,355.8,410.566666667
1429,San Diego,Preuss School UCSD,0.225212464589,0.225212464589,,370.6,370.6,
1430,San Diego,RAI Online Charter,0.529411764706,,,,,
1431,San Diego,Ramona Community,0.129032258065,,0.0925925925926,395.7,,397.8
1432,San Diego,Ramona High,0.310115350488,0.386759581882,0.257882882883,368.566666667,342.766666667,382.733333333
1433,San Diego,Rancho Bernardo High,0.174219228414,0.244604316547,0.172413793103,393.6,361.7,398.333333333
1434,San Diego,Rancho Buena Vista High,0.401800787845,0.459183673469,0.312213740458,338.6,322.633333333,358.233333333
1435,San Diego,Riley/New Dawn,0.661764705882,0.661764705882,,330.7,315.6,
1436,San Diego,River Valley Charter,0.291390728477,0.0,0.27868852459,451.566666667,,452.766666667
1437,San Diego,Sage Creek High,0.147804878049,0.258426966292,0.125595238095,409.05,370.65,417.05
1438,San Diego,San Diego Business,0.344362745098,0.344362745098,,317.0,318.3,313.3
1439,San Diego,San Diego Business/Leadership,0.296511627907,0.296511627907,,307.25,306.3,313.75
1440,San Diego,San Diego County Community,,,,285.8,283.2,290.2
1441,San Diego,San Diego Early/Middle College,0.540540540541,0.540540540541,,351.033333333,345.966666667,
1442,San Diego,San Diego International Studies,0.141737891738,0.141737891738,,373.25,352.65,398.0
1443,San Diego,San Diego MVP Arts,0.273480662983,0.273480662983,,294.75,295.1,325.2
1444,San Diego,San Diego Neighborhood Homeschools,0.0,,0.0,,,
1445,San Diego,San Diego SCPA,0.360445205479,0.415309446254,0.303846153846,411.5,398.0,421.8
1446,San Diego,San Diego Virtual,0.403846153846,0.592592592593,,342.7,326.6,360.3
1447,San Diego,San Dieguito High Academy,0.143126888218,0.285185185185,0.108579088472,395.233333333,351.933333333,402.7
1448,San Diego,San Marcos High,0.224909584087,0.315489749431,0.15318627451,356.96,339.625,401.133333333
1449,San Diego,San Pasqual High,0.286577992745,0.351269649335,0.203629032258,321.15,316.88,379.233333333
1450,San Diego,San Ysidro High,0.305875576037,0.309285714286,0.271241830065,314.216666667,318.22,340.266666667
1451,San Diego,Santana High,0.398893360161,0.460815047022,0.364951768489,352.383333333,356.1,380.466666667
1452,San Diego,Scripps Ranch High,0.14447761194,0.268867924528,0.115832363213,422.766666667,387.133333333,430.733333333
1453,San Diego,Serra High,0.228795438346,0.265217391304,0.189024390244,352.075,342.7,377.1
1454,San Diego,Southwest Senior High,0.361769352291,0.378681626928,0.290441176471,334.916666667,328.983333333,348.466666667
1455,San Diego,Steele Canyon High,0.241255144033,0.293650793651,0.186728395062,332.425,323.866666667,334.525
1456,San Diego,Sunset High (Continuation),,,,354.5,,
1457,San Diego,Sweetwater High,0.312271731191,0.292085427136,0.283783783784,342.333333333,339.816666667,355.533333333
1458,San Diego,Taylion San Diego Academy,,,,325.066666667,314.1,315.0
1459,San Diego,Torrey Pines High,0.122969187675,0.264705882353,0.113339552239,384.525,366.266666667,385.1
1460,San Diego,Twain High,,,,304.733333333,298.15,290.8
1461,San Diego,University City High,0.193267776097,0.28,0.130952380952,393.166666667,367.866666667,410.466666667
1462,San Diego,Valhalla High,0.290536277603,0.334967320261,0.251700680272,348.9,340.36,362.95
1463,San Diego,Valley Center High,0.248348017621,0.304615384615,0.187037037037,348.8,332.775,374.366666667
1464,San Diego,Valley Center Prep,,,0.0,,,
1465,San Diego,Vista High,0.407407407407,0.446598390636,0.291759465479,317.066666667,314.84,364.1
1466,San Diego,Vista Visions Academy,,,0.0,,,
1467,San Diego,Warner Elementary,,,,324.6,,
1468,San Diego,Warner Junior/Senior High,0.339285714286,0.194444444444,,355.6,349.7,
1469,San Diego,West Hills High,0.32063263839,0.410606060606,0.286706349206,365.866666667,347.933333333,374.166666667
1470,San Diego,Westview High,0.130292188432,0.243055555556,0.109574468085,402.0,373.2,405.366666667
1471,San Diego,Whittier K-12,0.0,,0.0,,,
1472,San Diego,e3 Civic High,0.517316017316,0.523952095808,0.359375,335.3,325.9,363.1
1473,San Diego,iHigh Virtual Academy,,0.0,,352.3,,
1474,San Francisco,Academy of Arts and Sciences,0.586776859504,0.646153846154,0.448979591837,346.2,346.2,346.2
1475,San Francisco,Balboa High,0.442841287458,0.465568862275,0.432098765432,326.78,324.7,375.733333333
1476,San Francisco,City Arts and Tech High,0.541666666667,0.531791907514,0.521739130435,363.1,356.1,375.8
1477,San Francisco,Downtown High,0.548387096774,,0.0,286.0,290.65,280.4
1478,San Francisco,Galileo High,0.367460908414,0.382583170254,0.252136752137,346.8,344.133333333,356.8
1479,San Francisco,Gateway High,0.351162790698,0.0,0.388888888889,357.9,338.433333333,368.7
1480,San Francisco,Independence High,0.134615384615,,0.0,327.3,313.1,354.0
1481,San Francisco,International Studies Academy,0.692307692308,0.686567164179,,303.05,298.6,
1482,San Francisco,Leadership High,0.570833333333,,,323.066666667,325.866666667,312.0
1483,San Francisco,Life Learning Academy Charter,0.653846153846,,,309.9,300.2,
1484,San Francisco,Lincoln (Abraham) High,0.353064066852,0.39896373057,0.247663551402,353.3,342.2,368.8
1485,San Francisco,Lowell High,0.201908200103,0.249692496925,0.163291139241,429.633333333,419.5,437.566666667
1486,San Francisco,Marshall (Thurgood) High,0.446153846154,0.458598726115,0.0,292.0,296.1,274.8
1487,San Francisco,Mission High,0.385964912281,0.412790697674,0.34693877551,308.325,299.5,342.9
1488,San Francisco,O'Connell (John) High,0.436974789916,0.471098265896,0.176470588235,342.8,345.2,335.1
1489,San Francisco,S.F. County Civic Center Secondary,0.431818181818,,0.0,,,
1490,San Francisco,S.F. County Court Woodside Learning Ctr,,,,,,
1491,San Francisco,S.F. County Opportunity (Hilltop),,0.0,,254.0,254.0,
1492,San Francisco,S.F. County Special Education,,,,,,
1493,San Francisco,S.F. International High,0.407142857143,0.424528301887,,281.133333333,283.033333333,265.65
1494,San Francisco,San Francisco Flex Academy,0.486111111111,0.0,0.0,364.266666667,,371.2
1495,San Francisco,Wallenberg (Raoul) Traditional High,0.323974082073,0.304964539007,0.336842105263,353.95,350.0,360.8
1496,San Francisco,Washington (George) High,0.297835195531,0.303269447576,0.242718446602,342.95,347.733333333,365.9
1497,San Francisco,Wells (Ida B.) High,,,,300.45,294.15,326.6
1498,San Joaquin,Aspire Benjamin Holt College Preparatory Academy,0.233215547703,0.226495726496,0.194444444444,372.3,359.7,378.3
1499,San Joaquin,Aspire Langston Hughes Academy,0.461805555556,0.489035087719,0.274193548387,359.566666667,357.266666667,371.133333333
1500,San Joaquin,Bear Creek High,0.380245319561,0.4158004158,0.299689440994,354.333333333,341.733333333,375.1
1501,San Joaquin,California Connections Academy @ Ripon,0.563636363636,0.6375,0.540983606557,358.0,334.85,371.0
1502,San Joaquin,California Virtual Academy @ San Joaquin,0.538095238095,0.615,0.242857142857,338.95,326.6,354.1
1503,San Joaquin,Cesar Chavez High,0.49037037037,0.519463087248,0.472222222222,323.7,320.9,340.133333333
1504,San Joaquin,Delta Charter,0.567441860465,0.661290322581,,341.766666667,330.0,355.966666667
1505,San Joaquin,Delta Charter Online,0.542857142857,0.6,0.5625,322.65,317.4,327.3
1506,San Joaquin,East Union High,0.356608478803,0.37032967033,0.361386138614,322.46,315.5,366.233333333
1507,San Joaquin,Edison High,0.537837837838,0.541512231282,0.516853932584,313.65,312.925,335.5
1508,San Joaquin,Escalon High,0.366508688784,0.372611464968,,346.725,348.433333333,373.433333333
1509,San Joaquin,Franklin High,0.557805355976,0.561692969871,0.5,307.133333333,305.3,323.133333333
1510,San Joaquin,Health Careers Academy,0.614250614251,0.625,0.333333333333,348.933333333,345.833333333,363.233333333
1511,San Joaquin,Independence,0.403846153846,,,317.333333333,314.666666667,325.5
1512,San Joaquin,Insight @ San Joaquin,0.433333333333,,,314.6,318.5,308.5
1513,San Joaquin,Jane Frederick High,,,,266.1,266.6,
1514,San Joaquin,John C. Kimball High,0.342191332788,0.354838709677,0.338185890258,357.14,349.15,362.3
1515,San Joaquin,"John F. Cruikshank, Jr.",0.681818181818,0.681818181818,,281.0,285.6,
1516,San Joaquin,Larsson (Sture) High (Continuation),0.349206349206,0.333333333333,,308.7,303.9,
1517,San Joaquin,Lathrop High,0.385135135135,0.366379310345,0.335106382979,333.8,327.566666667,344.333333333
1518,San Joaquin,Lincoln High,0.356235827664,0.404115226337,,341.8,332.6,367.133333333
1519,San Joaquin,Linden High,0.419540229885,0.488255033557,0.313492063492,344.5,330.966666667,359.966666667
1520,San Joaquin,Lodi High,0.399816737935,0.459703947368,0.293427230047,349.16,337.95,380.466666667
1521,San Joaquin,Manteca Community Day (7-12),0.483333333333,,0.0,278.8,281.7,
1522,San Joaquin,Manteca High,0.430811808118,0.45907079646,0.362068965517,338.466666667,327.2,357.333333333
1523,San Joaquin,Merrill F. West High,0.410408432148,0.478632478632,0.358529819695,331.625,321.375,366.9
1524,San Joaquin,Middle College High,0.332474226804,0.376288659794,0.269230769231,412.866666667,400.4,430.033333333
1525,San Joaquin,Millennium Charter,0.387596899225,0.430555555556,0.368421052632,365.033333333,348.766666667,369.833333333
1526,San Joaquin,Mountain House High,0.267730496454,0.289473684211,0.322429906542,380.25,356.25,386.8
1527,San Joaquin,Pacific Law Academy,0.545180722892,0.539007092199,,360.166666667,357.533333333,373.5
1528,San Joaquin,Rio Valley Charter,0.480769230769,0.428571428571,0.0,317.9,311.033333333,325.0
1529,San Joaquin,Ripon High,0.347957639939,0.430463576159,0.296428571429,352.225,340.766666667,368.4
1530,San Joaquin,Ronald E. McNair High,0.408467741935,0.417485265226,0.379487179487,330.4,328.4,338.5
1531,San Joaquin,San Joaquin Building Futures Academy,,,,,,
1532,San Joaquin,San Joaquin County Community,0.662162162162,0.683168316832,,273.233333333,271.433333333,271.3
1533,San Joaquin,San Joaquin County Special Education,0.6953125,,,,,
1534,San Joaquin,Sierra High,0.28978978979,0.324159021407,0.273381294964,334.325,345.066666667,362.166666667
1535,San Joaquin,Stagg Senior High,0.602164502165,0.605064655172,0.5375,302.4,298.5,331.7
1536,San Joaquin,Stockton Collegiate International Secondary,0.406818181818,0.434426229508,0.373563218391,360.4,360.9,359.9
1537,San Joaquin,Stockton High,,,,299.466666667,296.766666667,
1538,San Joaquin,Stockton Unified Early College Academy,0.392523364486,0.427710843373,0.353741496599,399.6,395.35,406.55
1539,San Joaquin,Tokay High,0.396151293962,0.425120772947,0.362132352941,335.65,325.283333333,375.933333333
1540,San Joaquin,Tracy High,0.381944444444,0.460129310345,0.36095890411,363.466666667,337.433333333,379.6
1541,San Joaquin,Valley View Charter Prep,0.125,,0.130434782609,370.15,,388.65
1542,San Joaquin,Venture Academy,0.323960880196,0.326164874552,0.307142857143,328.2,319.266666667,343.5
1543,San Joaquin,Village Oaks High School,0.551020408163,0.547619047619,,312.7,301.4,
1544,San Joaquin,Wagner-Holt Elementary,,,,364.6,346.6,383.9
1545,San Joaquin,Walter J. Katnich Community Day,0.0,0.0,,,,
1546,San Joaquin,Weber Institute,0.540059347181,0.533980582524,,338.866666667,337.366666667,371.1
1547,San Joaquin,Weston Ranch High,0.437029063509,0.465246636771,0.433179723502,341.266666667,337.533333333,354.6
1548,San Joaquin,Willow Community Day,,,,310.633333333,312.95,324.8
1549,San Joaquin,one.Charter,0.675,0.675,,286.2,286.2,
1550,San Luis Obispo,Arroyo Grande High,0.252899484536,0.35516372796,0.194444444444,355.7,329.233333333,372.666666667
1551,San Luis Obispo,Atascadero High,0.251984126984,0.350684931507,0.191573926868,367.366666667,344.1,377.266666667
1552,San Luis Obispo,Cambria Community Day,,,,,,
1553,San Luis Obispo,Central Coast New Tech High,0.308550185874,0.436363636364,0.253012048193,359.133333333,356.1,360.266666667
1554,San Luis Obispo,Coast Union High,0.337142857143,0.376923076923,0.225806451613,376.433333333,352.233333333,405.766666667
1555,San Luis Obispo,Grizzly ChalleNGe Charter,,,,308.9,300.9,
1556,San Luis Obispo,Morro Bay High,0.307631160572,0.379310344828,0.255586592179,370.333333333,348.566666667,386.333333333
1557,San Luis Obispo,Nipomo High,0.343165467626,0.393115942029,0.260765550239,351.033333333,337.066666667,369.933333333
1558,San Luis Obispo,Paso Robles High,0.301144010767,0.345274390244,0.269675925926,336.425,323.675,368.266666667
1559,San Luis Obispo,San Luis County Special Education,,0.0,,,,
1560,San Luis Obispo,San Luis Obispo County Community,0.690476190476,0.6875,0.0,310.45,306.05,
1561,San Luis Obispo,San Luis Obispo County Juvenile Court,,,,,,
1562,San Luis Obispo,San Luis Obispo High,0.24570610687,0.397280966767,0.173943661972,404.366666667,359.3,421.066666667
1563,San Luis Obispo,Shandon High,0.489583333333,0.5,,339.533333333,334.633333333,
1564,San Luis Obispo,Templeton High,0.241219963031,0.353846153846,0.207006369427,383.233333333,364.066666667,385.2
1565,San Luis Obispo,Templeton Independent Study High,,,,376.9,,370.7
1566,San Luis Obispo,West Mall Alternative,0.192307692308,,,385.85,351.6,393.1
1567,San Mateo,Aragon High,0.216862037872,0.373134328358,0.18671454219,395.633333333,336.933333333,410.6
1568,San Mateo,Aspire East Palo Alto Charter,0.477272727273,0.475308641975,0.0,326.65,326.95,
1569,San Mateo,Burlingame High,0.152577319588,0.3125,0.135304659498,400.566666667,365.4,403.833333333
1570,San Mateo,California Virtual Academy @ San Mateo,0.409090909091,0.214285714286,0.211538461538,348.65,344.15,352.2
1571,San Mateo,Camp Glenwood,,,,,,
1572,San Mateo,Canyon Oaks Youth Center,,,,,,
1573,San Mateo,Capuchino High,0.325802615933,0.372916666667,0.290155440415,333.566666667,314.8,341.033333333
1574,San Mateo,Carlmont High,0.151580905146,0.285714285714,0.113839285714,378.975,339.3,411.1
1575,San Mateo,Design Tech High,0.350775193798,0.448717948718,0.329493087558,368.7,346.2,373.6
1576,San Mateo,East Palo Alto Academy,0.584862385321,0.559027777778,,307.9,306.7,
1577,San Mateo,El Camino High,0.393142857143,0.463362068966,0.371647509579,367.266666667,349.6,372.533333333
1578,San Mateo,Everest Public High,0.510791366906,0.348484848485,,364.766666667,338.8,401.233333333
1579,San Mateo,Gateway Center,0.637931034483,,,291.1,282.833333333,
1580,San Mateo,Half Moon Bay High,0.297002724796,0.458874458874,0.216274089936,368.2,323.1,398.666666667
1581,San Mateo,Hillsdale High,0.291257367387,0.466981132075,0.257973733583,362.075,330.333333333,383.233333333
1582,San Mateo,Jefferson High,0.341493268054,0.364820846906,0.326433121019,346.366666667,340.2,354.333333333
1583,San Mateo,Margaret J. Kemp,,,,,,
1584,San Mateo,Menlo-Atherton High,0.292508917955,0.48985801217,0.138349514563,383.166666667,320.2,420.433333333
1585,San Mateo,Mills High,0.185601799775,0.294117647059,0.173824130879,398.733333333,361.633333333,406.233333333
1586,San Mateo,Oceana High,0.319634703196,0.363636363636,0.268060836502,368.9,355.433333333,373.5
1587,San Mateo,Peninsula High,,0.0,,291.8,266.1,301.55
1588,San Mateo,Pescadero High,0.452830188679,0.466666666667,0.0,358.633333333,345.05,
1589,San Mateo,San Mateo County Special Education,0.702702702703,,,,,
1590,San Mateo,San Mateo High,0.311344537815,0.433673469388,0.242793791574,358.6,318.366666667,382.533333333
1591,San Mateo,Sequoia High,0.31955922865,0.428443649374,0.188787185355,331.98,308.32,390.066666667
1592,San Mateo,South San Francisco High,0.391876430206,0.471467391304,0.364457831325,337.7,337.966666667,367.133333333
1593,San Mateo,Summit Preparatory Charter High,0.439705882353,0.5703125,0.362244897959,381.4,357.6,405.35
1594,San Mateo,Summit Public School: Shasta,0.350482315113,0.390243902439,0.356828193833,380.95,343.05,398.2
1595,San Mateo,Terra Nova High,0.343790849673,0.426174496644,0.317290552585,358.9,336.166666667,363.566666667
1596,San Mateo,Westmoor High,0.290243902439,0.288116591928,0.293552812071,359.833333333,337.5,369.366666667
1597,San Mateo,Woodside High,0.333963691377,0.466292134831,0.190048939641,341.35,317.6,386.433333333
1598,Santa Barbara,Alta Vista Alternative High,,,,328.7,297.8,328.7
1599,Santa Barbara,Cabrillo High,0.34940855323,0.381355932203,0.320964749536,359.125,354.166666667,390.0
1600,Santa Barbara,Carpinteria Senior High,0.23132780083,0.24512987013,0.191729323308,347.0,338.933333333,378.233333333
1601,Santa Barbara,Cuyama Valley High,0.344444444444,0.388888888889,,330.733333333,316.366666667,
1602,Santa Barbara,Delta High,0.5703125,,,279.8,,
1603,Santa Barbara,Dos Pueblos Senior High,0.245708836618,0.347417840376,0.184756097561,351.25,313.6,392.0
1604,Santa Barbara,Ernest Righetti High,0.453679369251,0.489898989899,0.409817351598,340.55,328.25,354.75
1605,Santa Barbara,Family Partnership Home Study Charter,0.5,0.0,0.380952380952,352.9,355.2,354.15
1606,Santa Barbara,Lompoc High,0.442424242424,0.455610357583,0.361111111111,325.76,324.7,351.266666667
1607,Santa Barbara,Maple High,0.25,0.227272727273,0.0,301.433333333,299.8,
1608,Santa Barbara,Olive Grove,0.4,,0.428571428571,352.4,,357.4
1609,Santa Barbara,Olive Grove Charter,0.588235294118,,,326.4,312.9,
1610,Santa Barbara,Orcutt Academy Charter,0.287703016241,0.397196261682,,397.0,384.2,402.333333333
1611,Santa Barbara,Pioneer Valley High,0.314115308151,0.323778195489,0.274021352313,329.675,328.85,349.466666667
1612,Santa Barbara,San Marcos Senior High,0.254895340986,0.335305719921,0.176287051482,337.333333333,310.8,360.2
1613,Santa Barbara,Santa Barbara County Community,,,,290.5,,
1614,Santa Barbara,Santa Barbara County Juvenile Court,,,0.0,282.3,275.85,
1615,Santa Barbara,Santa Barbara County Special Education,,,0.0,,,
1616,Santa Barbara,Santa Barbara Senior High,0.384814814815,0.447368421053,0.284916201117,340.15,321.2,372.2
1617,Santa Barbara,Santa Maria High,0.338324873096,0.346526655897,0.335443037975,305.55,303.783333333,344.266666667
1618,Santa Barbara,Santa Ynez Valley Union High,0.178523489933,0.262987012987,0.152671755725,385.2,354.366666667,398.0
1619,Santa Barbara,Trivium Charter,0.574074074074,,0.414285714286,345.6,,347.0
1620,Santa Barbara,Visions Academy Charter,,,,,,
1621,Santa Clara,ACE Charter High,0.625654450262,0.625,,308.1,307.4,
1622,Santa Clara,Abraham Lincoln High,0.395297575312,0.434878587196,0.311163895487,344.7,329.85,370.55
1623,Santa Clara,Adrian Wilcox High,0.324496644295,0.397577092511,0.261479591837,376.55,347.15,400.8
1624,Santa Clara,Andrew P. Hill High,0.24965893588,0.264677103718,0.208333333333,333.05,325.6,341.4
1625,Santa Clara,Ann Sobrato High,0.32183908046,0.429166666667,0.236951983299,368.3,336.866666667,383.566666667
1626,Santa Clara,Branham High,0.264016736402,0.359550561798,0.228395061728,381.933333333,350.666666667,388.466666667
1627,Santa Clara,Camden Community Day,,,,279.8,,
1628,Santa Clara,Christopher High,0.316602316602,0.37986463621,0.259916492693,329.6,343.033333333,378.766666667
1629,Santa Clara,Community Day,,,0.0,,,
1630,Santa Clara,Connexions Academy,,,,,,
1631,Santa Clara,County Community,0.464285714286,,,270.3,265.5,
1632,Santa Clara,Cupertino High,0.187129300119,0.291095890411,0.177734375,421.666666667,376.033333333,427.566666667
1633,Santa Clara,Del Mar High,0.386609071274,0.457142857143,0.282196969697,345.466666667,333.9,355.9
1634,Santa Clara,Downtown College Prep - Alum Rock,0.59188034188,0.561983471074,0.238095238095,344.65,344.25,351.7
1635,Santa Clara,Downtown College Preparatory,0.463675213675,0.447368421053,0.431818181818,341.266666667,342.866666667,332.2
1636,Santa Clara,Escuela Popular Accelerated Family Learning,0.548850574713,0.552023121387,,290.3,290.3,
1637,Santa Clara,Evergreen Valley High,0.147502356268,0.231884057971,0.126615746181,391.7,360.0,397.6
1638,Santa Clara,Fremont High,0.334948096886,0.431891025641,0.261266747868,355.825,331.925,394.033333333
1639,Santa Clara,Gilroy High,0.393537696769,0.46036036036,0.272200772201,342.033333333,328.933333333,367.566666667
1640,Santa Clara,Gunderson High,0.40134529148,0.426548672566,0.362012987013,341.766666667,331.966666667,357.566666667
1641,Santa Clara,Henry M. Gunn High,0.124910007199,0.302631578947,0.106714628297,437.2,375.65,442.1
1642,Santa Clara,Homestead High,0.175522894291,0.376736111111,0.136486486486,412.666666667,350.233333333,426.2
1643,Santa Clara,Independence High,0.268303985171,0.297211155378,0.220989761092,353.9,340.066666667,367.4
1644,Santa Clara,James Lick High,0.308906426156,0.318810511757,0.267295597484,306.8,301.85,328.933333333
1645,Santa Clara,KIPP San Jose Collegiate,0.364628820961,0.384210526316,0.428571428571,369.6,363.6,385.0
1646,Santa Clara,Latino College Preparatory Academy,0.621913580247,0.618333333333,,317.3,317.25,
1647,Santa Clara,Leadership Public Schools - San Jose,0.528662420382,0.531690140845,0.0,319.5,316.0,
1648,Santa Clara,Leigh High,0.244890234671,0.410256410256,0.228155339806,399.133333333,353.366666667,402.333333333
1649,Santa Clara,Leland High,0.150471356055,0.295081967213,0.138411138411,417.0,366.266666667,422.566666667
1650,Santa Clara,Live Oak High,0.399249061327,0.573770491803,0.317548746518,360.766666667,333.733333333,380.366666667
1651,Santa Clara,Los Altos High,0.169542136695,0.339682539683,0.119357638889,384.76,347.133333333,430.366666667
1652,Santa Clara,Los Gatos High,0.180597014925,,0.182849936948,415.833333333,391.5,417.4
1653,Santa Clara,Luis Valdez Leadership Academy,0.597014925373,0.607558139535,0.204545454545,324.2,322.7,333.8
1654,Santa Clara,Lynbrook High,0.120810600156,0.18,0.118969746525,450.2,386.566666667,453.933333333
1655,Santa Clara,Magnolia Science Academy Santa Clara,0.333333333333,,0.277777777778,374.6,,376.7
1656,Santa Clara,Milpitas High,0.238239102287,0.309810671256,0.195526695527,355.333333333,340.533333333,395.6
1657,Santa Clara,Monta Vista High,0.126920887877,0.197368421053,0.122228704784,448.3,402.6,449.533333333
1658,Santa Clara,Mount Pleasant High,0.314285714286,0.330152671756,0.284974093264,320.566666667,332.3,346.1
1659,Santa Clara,Mountain View High,0.192392099488,0.388888888889,0.152646502836,370.4,337.075,426.066666667
1660,Santa Clara,Mt. Pleasant High,0.386018237082,0.418326693227,0.27027027027,326.7,325.4,330.4
1661,Santa Clara,Oak Grove High,0.328216374269,0.358082706767,0.291666666667,341.233333333,329.266666667,353.866666667
1662,Santa Clara,Palo Alto High,0.128847530422,0.347222222222,0.110759493671,426.566666667,345.2,434.0
1663,Santa Clara,Piedmont Hills High,0.146666666667,0.162983425414,0.133840644584,382.233333333,357.133333333,389.466666667
1664,Santa Clara,Pioneer High,0.320954907162,0.483935742972,0.251673360107,339.975,318.333333333,353.366666667
1665,Santa Clara,Prospect High,0.288828337875,0.39,0.213947990544,369.1,333.133333333,386.333333333
1666,Santa Clara,San Jose Community High,,,0.0,,,
1667,Santa Clara,San Jose High,0.514869888476,0.512396694215,0.477272727273,328.15,324.1,346.25
1668,Santa Clara,Santa Clara Community Day,0.0,0.0,,,,
1669,Santa Clara,Santa Clara County Community School,,,,281.25,276.55,
1670,Santa Clara,Santa Clara County Court,,,,253.55,253.7,
1671,Santa Clara,Santa Clara County Special Education,0.670212765957,0.686440677966,0.526315789474,,,
1672,Santa Clara,Santa Clara High,0.330042313117,0.381804043546,0.287248322148,360.833333333,338.22,387.025
1673,Santa Clara,Santa Teresa High,0.250719631549,0.323671497585,0.226237234878,373.066666667,348.7,378.366666667
1674,Santa Clara,Saratoga High,0.207076566125,,0.184575389948,432.966666667,,433.833333333
1675,Santa Clara,Silicon Valley Flex Academy,0.490384615385,0.692307692308,0.636363636364,371.166666667,,373.166666667
1676,Santa Clara,Silver Creek High,0.216280295047,0.269491525424,0.181726907631,363.666666667,346.733333333,375.366666667
1677,Santa Clara,Summit Public School: Rainier,0.454183266932,0.552631578947,0.396825396825,355.066666667,332.533333333,386.066666667
1678,Santa Clara,Summit Public School: Tahoma,0.433198380567,0.461111111111,0.394366197183,369.133333333,345.8,387.766666667
1679,Santa Clara,University Preparatory Academy Charter,0.254448398577,0.271739130435,0.251063829787,398.55,352.05,408.2
1680,Santa Clara,Westmont High,0.295302013423,0.421455938697,0.240674955595,377.4,337.633333333,391.4
1681,Santa Clara,William C. Overfelt High,0.384924174844,0.401550387597,0.348214285714,323.65,319.65,336.0
1682,Santa Clara,Willow Glen High,0.387689848122,0.498168498168,0.304054054054,332.15,315.525,370.533333333
1683,Santa Clara,Wilson Alternative,0.688888888889,,,328.766666667,309.866666667,351.3
1684,Santa Clara,Yerba Buena High,0.24617151608,0.246612466125,0.239473684211,332.4,324.6,347.5
1685,Santa Cruz,Academic/Vocational Charter Institute,0.390625,0.37037037037,0.0,295.5,295.2,
1686,Santa Cruz,Alternative Family Education,0.0,,0.0,,,
1687,Santa Cruz,Aptos High,0.310376492195,0.444015444015,,381.366666667,348.766666667,395.033333333
1688,Santa Cruz,Ceiba College Preparatory Academy,0.497816593886,0.547368421053,0.404761904762,347.6,347.1,376.1
1689,Santa Cruz,Cypress Charter High,0.348837209302,,0.363636363636,382.766666667,,384.7
1690,Santa Cruz,Diamond Technology Institute,0.5,,,,,
1691,Santa Cruz,Harbor High,0.396449704142,0.47975708502,0.276515151515,362.3,338.566666667,391.833333333
1692,Santa Cruz,New School Community Day,,,,368.3,365.8,
1693,Santa Cruz,Ocean Grove Charter,0.316513761468,,,362.633333333,352.4,365.633333333
1694,Santa Cruz,Pacific Coast Charter,0.472972972973,0.0,,329.866666667,305.433333333,358.9
1695,Santa Cruz,Pacific Collegiate Charter,0.230263157895,,0.22009569378,384.833333333,,385.2
1696,Santa Cruz,Pajaro Valley High,0.39693877551,0.377714285714,0.458333333333,319.566666667,317.983333333,349.166666667
1697,Santa Cruz,Rolling Hills Middle,,,,,,
1698,Santa Cruz,SLVUSD Charter,0.244444444444,,0.214285714286,382.1,,384.4
1699,Santa Cruz,San Lorenzo Valley High,0.201067615658,0.277173913043,0.169303797468,389.1,366.433333333,393.033333333
1700,Santa Cruz,Santa Cruz County Community,0.883116883117,,,318.55,306.0,324.8
1701,Santa Cruz,Santa Cruz County Court,,,,274.266666667,,276.8
1702,Santa Cruz,Santa Cruz County Special Education,,,,,,
1703,Santa Cruz,Santa Cruz High,0.256756756757,0.373376623377,0.185416666667,378.066666667,348.3,390.0
1704,Santa Cruz,Scotts Valley High,0.240031897927,0.344444444444,0.228471001757,389.466666667,372.866666667,391.466666667
1705,Santa Cruz,Soquel High,0.344431687715,0.473684210526,0.280716723549,363.966666667,339.9,376.8
1706,Santa Cruz,Watsonville High,0.404714475432,0.406385281385,0.355421686747,312.416666667,313.35,345.8
1707,Shasta,Anderson Community Day,,,,,,
1708,Shasta,Anderson High,0.407192575406,0.422033898305,0.373684210526,351.9,344.4,366.433333333
1709,Shasta,Anderson New Technology High,0.408823529412,0.449438202247,0.435185185185,371.6,363.0,379.95
1710,Shasta,Burney Community Day,,,,,,
1711,Shasta,Burney Junior-Senior High,0.454128440367,0.5,0.302631578947,355.233333333,342.8,372.7
1712,Shasta,Central Valley High,0.352873563218,0.360681114551,0.291139240506,333.6,328.3,344.2
1713,Shasta,Enterprise High,0.290174002047,0.33918128655,0.227578475336,366.6,358.2,375.133333333
1714,Shasta,Fall River Community Day,,,0.0,,,
