,County_Code,School_Code,Mean_Academic_Test_Score_All,Mean_Academic_Test_Score_Economic_disadv,Mean_Academic_Test_Score_NOT_economic_disadv,Combined_Fitness_Unhealthy_Pct_All,Combined_Fitness_Unhealthy_Pct_Economic_disadv,Combined_Fitness_Unhealthy_Pct_NOT_economic_disadv,County,School
490,19.0,109876.0,416.6,415.1,422.8,0.352380952381,0.389534883721,0.166666666667,Los Angeles,Community Charter Early College High
491,19.0,109918.0,309.8,313.7,,0.48,0.48,,Los Angeles,Opportunities Unlimited Charter High
492,19.0,109926.0,328.15,326.975,,0.432875508694,0.439894225272,,Los Angeles,Academia Avance Charter
493,19.0,109942.0,344.066666667,341.066666667,391.7,0.41,0.389570552147,0.5,Los Angeles,Los Angeles International Charter High
494,19.0,110304.0,343.266666667,342.533333333,,0.47465437788,0.478672985782,1.0,Los Angeles,Los Angeles Academy of Arts & Enterprise Charter
495,19.0,110320.0,,,,,,1.0,Los Angeles,Gene Drevno Community Day
496,19.0,110668.0,305.966666667,307.366666667,,0.541666666667,0.541666666667,,Los Angeles,Frida Kahlo High
497,19.0,111484.0,299.8,298.3,,0.697530864198,0.666666666667,,Los Angeles,New Village Girls Academy
498,19.0,111492.0,376.966666667,377.4,,0.466275659824,0.465151515152,1.0,Los Angeles,Alliance College-Ready Academy High No. 5
499,19.0,111492.0,376.966666667,377.4,,0.466275659824,0.465151515152,1.0,Los Angeles,Alliance Patti And Peter Neuwirth Leadership Academy
500,19.0,111500.0,388.1,388.1,,0.351388888889,0.35593220339,,Los Angeles,Alliance Dr. Olga Mohan High
501,19.0,111575.0,362.25,363.3,,0.569529652352,0.568181818182,1.0,Los Angeles,Animo Ralph Bunche High
502,19.0,111575.0,362.25,363.3,,0.569529652352,0.568181818182,1.0,Los Angeles,Animo Ralph Bunche Charter High
503,19.0,111583.0,353.766666667,352.966666667,354.8,0.462305986696,0.464125560538,1.0,Los Angeles,Animo Jackie Robinson High
504,19.0,111625.0,343.1,343.3,333.4,0.514354066986,0.512345679012,,Los Angeles,Animo Watts College Preparatory Academy
505,19.0,111641.0,354.233333333,354.933333333,,0.470046082949,0.47242206235,,Los Angeles,Alliance Ouchi-O'Donovan 6-12 Complex
506,19.0,111658.0,351.6,350.533333333,366.5,0.426365795724,0.431937172775,0.290540540541,Los Angeles,Alliance Marc & Eva Stern Math and Science
507,19.0,111872.0,407.966666667,403.0,416.4,0.463722397476,0.455,0.478632478632,Los Angeles,SOAR High (Students On Academic Rise)
508,19.0,112029.0,337.066666667,336.966666667,,0.532511210762,0.532511210762,,Los Angeles,Miguel Contreras Learning Complex
509,19.0,112029.0,337.066666667,336.966666667,,0.532511210762,0.532511210762,,Los Angeles,School of Business and Tourism at Contreras Learning Complex
510,19.0,112037.0,312.533333333,312.933333333,310.266666667,0.401291512915,0.403195488722,,Los Angeles,East Valley Senior High
511,19.0,112045.0,329.64,330.12,331.6,0.458260105448,0.465284474446,0.1,Los Angeles,Arleta High
512,19.0,112052.0,310.333333333,312.316666667,315.2,0.439700704225,0.44330400782,0.340909090909,Los Angeles,Panorama High
513,19.0,112128.0,319.566666667,319.0,341.2,0.444262295082,0.449324324324,1.0,Los Angeles,Aspire Ollin University Preparatory Academy
514,19.0,112359.0,298.8,,,,,,Los Angeles,Sequoia Charter
515,19.0,112508.0,382.033333333,383.0,,0.36820083682,0.367456896552,,Los Angeles,Bright Star Secondary Charter Academy
516,19.0,112557.0,327.0,330.55,319.0,0.789915966387,0.659722222222,,Los Angeles,Frederick Douglass Academy High
517,19.0,112706.0,343.933333333,333.833333333,355.5,0.485436893204,0.54752851711,0.442477876106,Los Angeles,California Virtual Academy @ Los Angeles
518,19.0,112714.0,308.5,307.425,320.1,0.52036199095,0.534391534392,0.296875,Los Angeles,Antelope Valley Learning Academy
519,19.0,112862.0,334.033333333,335.666666667,,0.609126984127,0.562015503876,0.454545454545,Los Angeles,Student Empowerment Academy
520,19.0,112870.0,307.466666667,308.0,,0.422807017544,0.422807017544,,Los Angeles,Los Angeles School of Global Studies
521,19.0,112870.0,307.466666667,308.0,,0.422807017544,0.422807017544,,Los Angeles,Contreras Learning Center-Los Angeles School of Global Studies
522,19.0,113464.0,353.8,351.833333333,357.633333333,0.479166666667,,,Los Angeles,Aveson Global Leadership Academy
523,19.0,114397.0,320.566666667,318.033333333,338.333333333,0.647425249169,0.65308056872,0.607638888889,Los Angeles,Opportunities For Learning - Baldwin Park II
524,19.0,114439.0,300.333333333,291.7,341.466666667,0.611888111888,0.563775510204,0.328947368421,Los Angeles,Mission View Public
525,19.0,114850.0,301.083333333,302.066666667,292.6,0.463120567376,0.463094393187,,Los Angeles,West Adams Preparatory High
526,19.0,115030.0,334.633333333,331.9,,0.486111111111,0.459183673469,,Los Angeles,Magnolia Science Academy 3
527,19.0,115170.0,290.5,284.866666667,295.5,0.3125,,1.0,Los Angeles,School of Extended Educational Options
528,19.0,115212.0,345.166666667,341.733333333,,0.5,1.0,,Los Angeles,Magnolia Science Academy 2
529,19.0,115253.0,328.1,327.7,,0.513888888889,0.513888888889,,Los Angeles,Discovery Charter Preparatory No. 2
530,19.0,115253.0,328.1,327.7,,0.513888888889,0.513888888889,,Los Angeles,Discovery Charter Preparatory #2
531,19.0,115337.0,317.866666667,316.85,337.7,-0.114285714286,1.0,0.318181818182,Los Angeles,Los Angeles County Online High
532,19.0,115725.0,325.1,326.2,325.2,0.554404145078,0.554404145078,,Los Angeles,Lifeline Education Charter
533,19.0,116509.0,337.666666667,338.066666667,,0.647887323944,0.650362318841,,Los Angeles,Alliance Media Arts and Entertainment Design High
534,19.0,116509.0,337.666666667,338.066666667,,0.647887323944,0.650362318841,,Los Angeles,Alliance Morgan McKinzie High
535,19.0,116954.0,275.3,276.2,,0.464285714286,0.481481481481,1.0,Los Angeles,Jack London Community Day
536,19.0,117051.0,315.333333333,316.466666667,305.3,0.523684210526,0.523684210526,,Los Angeles,Edward R. Roybal Learning Center
537,19.0,117069.0,321.3,322.466666667,316.1,0.49435483871,0.495145631068,1.0,Los Angeles,Helen Bernstein High
538,19.0,117077.0,304.3,302.6,,0.626470588235,0.626543209877,1.0,Los Angeles,APEX Academy
539,19.0,117234.0,345.733333333,320.5,354.033333333,0.470588235294,0.690476190476,0.518867924528,Los Angeles,Santa Clarita Valley International
540,19.0,117598.0,348.933333333,349.2,,0.475195822454,0.470170454545,0.637931034483,Los Angeles,Alliance Health Services Academy High
541,19.0,117606.0,368.633333333,365.966666667,384.766666667,0.431818181818,0.436781609195,0.395833333333,Los Angeles,Alliance Environmental Science and Technology High
542,19.0,117606.0,368.633333333,365.966666667,384.766666667,0.431818181818,0.436781609195,0.395833333333,Los Angeles,Alliance Leichtman-Levine Family Foundation Environmental Science High
543,19.0,117622.0,331.2,326.9,346.8,0.509803921569,0.520547945205,1.0,Los Angeles,Magnolia Science Academy 4
544,19.0,117630.0,354.4,355.4,,0.403225806452,1.0,,Los Angeles,Magnolia Science Academy 5
545,19.0,117721.0,338.133333333,338.366666667,324.3,0.483908045977,0.483908045977,,Los Angeles,Academic Leadership Community
546,19.0,117721.0,338.133333333,338.366666667,324.3,0.483908045977,0.483908045977,,Los Angeles,Contreras Learning Center-Academic Leadership Community
547,19.0,117739.0,322.1,323.2,,0.489583333333,0.489583333333,,Los Angeles,CIVITAS School of Leadership
548,19.0,117747.0,338.4,335.533333333,314.4,0.234210526316,0.234210526316,,Los Angeles,Los Angeles High School of the Arts (LAHSA)
549,19.0,117747.0,338.4,335.533333333,314.4,0.234210526316,0.234210526316,,Los Angeles,RFK Community Schools-Los Angeles High School of the Arts
550,19.0,117754.0,288.8,291.133333333,288.5,0.296875,0.29954954955,,Los Angeles,Los Angeles Teachers Preparatory Academy
551,19.0,117754.0,288.8,291.133333333,288.5,0.296875,0.29954954955,,Los Angeles,Belmont SH-LA Teacher Preparatory Academy
552,19.0,117762.0,331.933333333,330.466666667,,0.387777777778,0.387777777778,,Los Angeles,School for the Visual Arts and Humanities
553,19.0,117762.0,331.933333333,330.466666667,,0.387777777778,0.387777777778,,Los Angeles,RFK Community Schools- for the Visual Arts and Humanities
554,19.0,117762.0,331.933333333,330.466666667,,0.387777777778,0.387777777778,,Los Angeles,RFK Community Schools-for the Visual Arts and Humanities
555,19.0,117911.0,319.1,326.4,304.0,0.60447761194,,,Los Angeles,New Millennium Secondary
556,19.0,118075.0,287.833333333,286.9,,,,,Los Angeles,Learning Works
557,19.0,118521.0,302.05,,,,,1.0,Los Angeles,Centinela Valley Independent Study
558,19.0,118588.0,304.82,305.56,287.1,0.531016042781,0.52562642369,0.661290322581,Los Angeles,Alain Leroy Locke College Prep Academy
559,19.0,118588.0,304.82,305.56,287.1,0.531016042781,0.52562642369,0.661290322581,Los Angeles,Alain Leroy Locke College Preparatory Academy
560,19.0,119016.0,338.8,325.2,352.1,0.374195624196,0.436686727391,0.31695497485,Los Angeles,Da Vinci Science
561,19.0,119636.0,321.725,314.725,330.1,0.467207539837,0.540204678363,0.427950438116,Los Angeles,Da Vinci Design
562,19.0,119651.0,308.3,310.0,301.666666667,0.57421875,0.57421875,,Los Angeles,Sun Valley High
563,19.0,119685.0,339.3,342.233333333,326.85,0.321428571429,0.321428571429,,Los Angeles,New Open World Academy
564,19.0,119685.0,339.3,342.233333333,326.85,0.321428571429,0.321428571429,,Los Angeles,RFK Community Schools-New Open World Academy K-12
565,19.0,119693.0,336.15,336.6,334.2,0.362464183381,0.362464183381,,Los Angeles,UCLA Community
566,19.0,119693.0,336.15,336.6,334.2,0.362464183381,0.362464183381,,Los Angeles,RFK Community Schools-UCLA Community K-12
567,19.0,119727.0,348.933333333,343.1,364.5,0.406928213689,0.428571428571,0.344594594595,Los Angeles,Ramon C. Cortines School of Visual and Performing Arts
568,19.0,119966.0,328.966666667,329.466666667,324.65,0.53364116095,0.53364116095,,Los Angeles,Felicitas and Gonzalo Mendez High
569,19.0,120071.0,321.166666667,322.333333333,,0.579545454545,0.58734939759,1.0,Los Angeles,New Designs Charter School-Watts
570,19.0,120360.0,355.1,347.4,365.933333333,0.338926174497,0.375722543353,0.0555555555556,Los Angeles,Daniel Pearl Journalism & Communications Magnet
571,19.0,120378.0,,,,,,,Los Angeles,Paramount Alternative Education Center
572,19.0,120543.0,331.7,328.0,340.2,0.648734177215,0.655963302752,0.625,Los Angeles,Opportunities for Learning - Hermosa Beach
573,19.0,120550.0,325.3,324.2,332.6,0.604838709677,0.605769230769,,Los Angeles,"Options for Youth-Hermosa Beach, Inc."
574,19.0,120600.0,347.066666667,334.366666667,359.066666667,0.403225806452,0.227941176471,1.0,Los Angeles,iQ Academy California-Los Angeles
575,19.0,120808.0,281.5,282.166666667,,0.744680851064,0.738372093023,,Los Angeles,Dorothy V. Johnson Community Day
576,19.0,121095.0,333.7,332.566666667,336.25,0.345588235294,0.345588235294,,Los Angeles,Ambassador School of Global Leadership
577,19.0,121095.0,333.7,332.566666667,336.25,0.345588235294,0.345588235294,,Los Angeles,RFK Community Schools-Ambassador-Global Leadership
578,19.0,121285.0,326.266666667,326.433333333,,0.527918781726,0.530026109661,,Los Angeles,Alliance Cindy and Bill Simon Technology Academy High
579,19.0,121293.0,316.0,315.766666667,323.2,0.40562248996,0.402325581395,0.227272727273,Los Angeles,Alliance Tennenbaum Family Technology High
580,19.0,121731.0,432.066666667,,432.566666667,0.188679245283,,,Los Angeles,"Albert Einstein Academy for Letters, Arts and Sciences"
581,19.0,121822.0,278.6,280.933333333,,-0.125,-0.125,,Los Angeles,"Nidorf, Barry J. Juvenile Hall"
582,19.0,121822.0,278.6,280.933333333,,-0.125,-0.125,,Los Angeles,Nidorf
583,19.0,121871.0,273.633333333,274.4,,0.469565217391,0.464912280702,1.0,Los Angeles,Los Padrinos Juvenile Hall
584,19.0,121897.0,279.5,280.0,277.1,0.450819672131,0.450819672131,,Los Angeles,Central Juvenile Hall
585,19.0,121905.0,287.8,287.8,,0.727272727273,0.727272727273,,Los Angeles,"Kirby, Dorothy Camp"
586,19.0,121905.0,287.8,287.8,,0.727272727273,0.727272727273,,Los Angeles,Kirby
587,19.0,121921.0,269.533333333,268.566666667,,0.374485596708,0.374485596708,,Los Angeles,Afflerbaugh-Paige Camp
588,19.0,121939.0,257.15,255.55,,0.459459459459,0.459459459459,,Los Angeles,Rockey
589,19.0,121947.0,281.7,282.6,,,,,Los Angeles,"Miller, Fred C. Camp"
590,19.0,121947.0,281.7,282.6,,,,,Los Angeles,Miller
591,19.0,121970.0,,,,,,,Los Angeles,"Gonzales, David Camp"
592,19.0,121988.0,280.5,278.5,,0.565217391304,0.565217391304,,Los Angeles,"Scott, Joseph Camp"
593,19.0,121988.0,280.5,278.5,,0.565217391304,0.565217391304,,Los Angeles,Scott
594,19.0,121996.0,,,,0.6,0.6,,Los Angeles,"Scudder, Kenyon Camp"
595,19.0,121996.0,,,,0.6,0.6,,Los Angeles,Scudder
596,19.0,122002.0,,,,0.392857142857,0.392857142857,,Los Angeles,"Munz, John Camp"
597,19.0,122010.0,273.7,273.7,,,,,Los Angeles,"Mendenhall, William Camp"
598,19.0,122028.0,,,,,,,Los Angeles,Onizuka Camp
599,19.0,122036.0,281.0,281.0,,,,,Los Angeles,McNair Camp
600,19.0,122044.0,282.333333333,292.3,,0.36,0.36,,Los Angeles,Jarvis Camp
601,19.0,122077.0,,,,,,,Los Angeles,Smith Camp
602,19.0,122275.0,352.6,352.5,,0.58,0.576086956522,1.0,Los Angeles,Academy of Environmental & Social Policy (ESP) at Roosevelt High 
603,19.0,122275.0,352.6,352.5,,0.58,0.576086956522,1.0,Los Angeles,Academy of Environmental & Social Policy (ESP) at Roosevelt High
604,19.0,122333.0,332.2,331.0,339.5,0.412398921833,0.412398921833,,Los Angeles,"Math, Science, & Technology Magnet Academy at Roosevelt High"
605,19.0,122341.0,317.733333333,316.8,320.95,0.481412639405,0.481412639405,,Los Angeles,East Los Angeles Performing Arts Academy at Esteban E. Torres High No. 1
606,19.0,122341.0,317.733333333,316.8,320.95,0.481412639405,0.481412639405,,Los Angeles,Esteban Torres East LA Performing Arts Magnet
607,19.0,122358.0,313.2,313.133333333,317.8,0.58547008547,0.58547008547,,Los Angeles,Humanitas Academy of Art and Technology at Esteban E. Torres High No. 4
608,19.0,122366.0,306.5,309.0,299.2,0.544642857143,0.544642857143,,Los Angeles,Social Justice Leadership Academy at Esteban E. Torres High No. 5
609,19.0,122374.0,332.166666667,333.4,325.933333333,0.575650118203,0.575650118203,,Los Angeles,East Los Angeles Renaissance Academy at Esteban E. Torres High No. 2
610,19.0,122382.0,329.2,327.233333333,338.433333333,0.602325581395,0.601398601399,,Los Angeles,Engineering and Technology Academy at Esteban E. Torres High No. 3
611,19.0,122432.0,366.933333333,361.266666667,378.8,0.421919770774,0.428888888889,0.401746724891,Los Angeles,Edgewood High
612,19.0,122598.0,364.95,367.35,,0.431102362205,0.447488584475,0.328125,Los Angeles,Triumph Charter High
613,19.0,122598.0,364.95,367.35,,0.431102362205,0.447488584475,0.328125,Los Angeles,PUC Triumph Charter High
614,19.0,122606.0,398.333333333,397.166666667,386.1,0.44578313253,0.442583732057,0.459459459459,Los Angeles,PUC Lakeview Charter High
615,19.0,122721.0,344.0,345.2,,0.333333333333,0.342592592593,1.0,Los Angeles,Aspire Pacific Academy
616,19.0,122762.0,342.25,341.85,,0.572916666667,0.586956521739,1.0,Los Angeles,Los Angeles Big Picture High
617,19.0,123133.0,343.966666667,343.933333333,,0.566951566952,0.565217391304,0.405172413793,Los Angeles,Alliance Susan and Eric Smidt Technology High
618,19.0,123141.0,343.6,343.933333333,,0.503164556962,0.5,,Los Angeles,Alliance College-Ready Academy High No. 16
619,19.0,123141.0,343.6,343.933333333,,0.503164556962,0.5,,Los Angeles,Alliance College-Ready Academy High 16
620,19.0,123604.0,281.666666667,282.5,,0.484375,0.484375,,Los Angeles,Phoenix Academy Residential Education Center
621,19.0,123612.0,,,,,,,Los Angeles,Pacific Lodge Residential Education Center
622,19.0,124024.0,,,,,,,Los Angeles,Animo Charter Middle No. 4
623,19.0,124024.0,,,,,,,Los Angeles,Animo Phillis Wheatley Charter Middle
624,19.0,124362.0,341.58,336.16,355.6,0.398078975454,0.408789386401,0.381818181818,Los Angeles,Valley Academy of Arts and Sciences
625,19.0,124370.0,319.0,317.966666667,327.533333333,0.496113989637,0.496113989637,,Los Angeles,"Cesar E. Chavez Learning Academies-Arts,Theatre, Entertainment (ArTES)"
626,19.0,124370.0,319.0,317.966666667,327.533333333,0.496113989637,0.496113989637,,Los Angeles,Cesar E. Chavez Learning Academy - Arts/Theatre/Entertain Mag
627,19.0,124388.0,335.2,336.2,333.5,0.210182767624,0.210182767624,,Los Angeles,Cesar E. Chavez Learning Academies-Social Justice Humanitas Academy
628,19.0,124396.0,344.0,340.7,357.766666667,0.457777777778,0.457777777778,,Los Angeles,Cesar E. Chavez Learning Academies-Academy of Scientific Exploration (ASE)
629,19.0,124404.0,311.4,312.7,305.633333333,0.455696202532,0.455696202532,,Los Angeles,Cesar E. Chavez Learning Academies-Teacher Preparation Academy
630,19.0,124412.0,328.366666667,325.966666667,333.75,0.463087248322,0.463087248322,,Los Angeles,Los Angeles River at Sonia Sotomayor Learning Academies
631,19.0,124420.0,328.566666667,331.366666667,319.4,0.341897233202,0.341897233202,,Los Angeles,School of History and Dramatic Arts at Sonia Sotomayor Learning Academies
632,19.0,124438.0,328.5,329.2,,0.439024390244,0.439024390244,,Los Angeles,ARTLAB at Sonia Sotomayor Learning Academics
633,19.0,124461.0,316.7,320.1,291.8,0.458333333333,0.458333333333,,Los Angeles,Social Justice Schools: Global Issues Academy at Dr. Maya Angelou Community High
634,19.0,124479.0,310.2,311.0,305.366666667,0.632231404959,0.632231404959,,Los Angeles,Social Justice Schools: Fine Arts Academy at Dr. Maya Angelou Community High
635,19.0,124479.0,310.2,311.0,305.366666667,0.632231404959,0.632231404959,,Los Angeles,Dr. Maya Angelou Community High
636,19.0,124487.0,330.8,332.366666667,,0.470720720721,0.470720720721,,Los Angeles,Public Service Community at Diego Rivera Learning Complex
637,19.0,124495.0,317.666666667,318.533333333,304.35,0.521739130435,0.52079002079,,Los Angeles,Communication and Technology at Diego Rivera Learning Complex
638,19.0,124503.0,309.933333333,310.0,,0.459944751381,0.459944751381,,Los Angeles,Green Design at Diego Rivera Learning Complex
639,19.0,124511.0,309.0,307.8,315.1,0.496314496314,0.496314496314,,Los Angeles,Performing Arts Community at Diego Rivera Learning Complex
640,19.0,124529.0,325.633333333,327.066666667,322.7,0.593055555556,0.598404255319,0.589743589744,Los Angeles,Rancho Dominguez Preparatory
641,19.0,124552.0,341.6,337.833333333,359.2,0.488272921109,0.494750656168,-0.363636363636,Los Angeles,Applied Technology Center
642,19.0,124560.0,345.9,345.633333333,,0.55518018018,0.574285714286,1.0,Los Angeles,Synergy Quantum Academy
643,19.0,124883.0,320.925,321.475,,0.538011695906,0.535820895522,,Los Angeles,Animo College Preparatory Academy
644,19.0,124891.0,351.133333333,352.7,326.4,0.473360655738,0.475982532751,0.0,Los Angeles,Alliance Renee and Meyer Luskin Academy High
645,19.0,124933.0,362.7,362.233333333,365.366666667,0.396739130435,0.412969283276,0.328358208955,Los Angeles,Early College Academy for Leaders and Scholars (ECALS)
646,19.0,124933.0,362.7,362.233333333,365.366666667,0.396739130435,0.412969283276,0.328358208955,Los Angeles,PUC Early College Academy for Leaders and Scholars (ECALS)
647,19.0,124941.0,335.4,335.3,,0.415983606557,0.405286343612,,Los Angeles,Alliance Margaret M. Bloomfield Technology Academy High
648,19.0,125153.0,288.733333333,288.833333333,289.566666667,,,,Los Angeles,Beach High-Intensive Learning Program
649,19.0,125377.0,385.7,382.133333333,396.766666667,0.378427787934,0.378787878788,0.347826086957,Los Angeles,Palmdale Aerospace Academy
650,19.0,125393.0,314.8,311.4,324.45,0.533333333333,0.625,1.0,Los Angeles,Insight @ Los Angeles
651,19.0,125864.0,343.1,342.6,346.666666667,0.286931818182,,,Los Angeles,USC Hybrid High
652,19.0,125963.0,311.5,314.733333333,295.7,0.397058823529,0.395833333333,1.0,Los Angeles,Leadership in Entertainment and Media Arts (LEMA)
653,19.0,125989.0,353.566666667,351.266666667,374.05,0.470588235294,0.470588235294,,Los Angeles,"Science, Technology, Engineering, and Medicine (STEM) Academy"
654,19.0,125989.0,353.566666667,351.266666667,374.05,0.470588235294,0.470588235294,,Los Angeles,STEM Academy at Bernstein High
655,19.0,126003.0,365.333333333,,367.05,0.316666666667,,0.363636363636,Los Angeles,Academies of the Antelope Valley
656,19.0,126136.0,354.05,354.1,,0.383292383292,0.395543175487,-0.153846153846,Los Angeles,Math and Science College Preparatory
657,19.0,126185.0,322.85,322.9,314.3,0.53807106599,0.540540540541,,Los Angeles,Academy of Science and Engineering
658,19.0,126474.0,319.133333333,318.5,,0.601666666667,0.572463768116,1.0,Los Angeles,"Hilda L. Solis Learning Academy School of Technology, Business and Education"
659,19.0,126482.0,305.3,307.733333333,294.3,0.517721518987,0.517721518987,,Los Angeles,Augustus F. Hawkins High A Critical Design and Gaming
660,19.0,126490.0,294.333333333,295.866666667,287.733333333,0.590588235294,0.590588235294,,Los Angeles,Augustus F. Hawkins High B Community Health Advocates
661,19.0,126508.0,288.666666667,288.233333333,292.733333333,0.515527950311,0.515527950311,,Los Angeles,Augustus F. Hawkins High C Responsible Indigenous Social Entrepreneurship
662,19.0,126516.0,339.433333333,339.8,338.766666667,0.527429467085,0.526687598116,,Los Angeles,Linda Esperanza Marquez High A Huntington Park Institute of Applied Medicine
663,19.0,126524.0,347.833333333,347.866666667,351.1,0.397274633124,0.398947368421,,Los Angeles,Linda Esperanza Marquez High B LIBRA Academy
664,19.0,126532.0,338.7,339.433333333,332.466666667,0.565217391304,0.566096423017,,Los Angeles,Linda Esperanza Marquez High C School of Social Justice
665,19.0,126540.0,328.8,329.9,320.633333333,0.433867735471,0.433867735471,,Los Angeles,"Science, Technology, Engineering, Arts and Mathematics at Legacy High School Complex"
666,19.0,126557.0,321.133333333,323.2,315.966666667,0.569672131148,0.569672131148,,Los Angeles,Visual and Performing Arts at Legacy High School Complex
667,19.0,126573.0,311.866666667,313.166666667,303.0,0.685917721519,0.688095238095,,Los Angeles,Academy for Multiligual Arts and Science at Mervyn M. Dymally High
668,19.0,126573.0,311.866666667,313.166666667,303.0,0.685917721519,0.688095238095,,Los Angeles,Academy for Multilingual Arts and Science at Mervyn M. Dymally High
669,19.0,126615.0,337.0,335.433333333,339.633333333,0.366733466934,0.368263473054,0.368686868687,Los Angeles,Academies of Education and Empowerment at Carson High
670,19.0,126623.0,390.066666667,387.266666667,393.066666667,0.332929782082,0.334645669291,0.354838709677,Los Angeles,Academy of Medical Arts at Carson High
671,19.0,127100.0,293.866666667,291.766666667,310.333333333,0.685714285714,0.70618556701,,Los Angeles,Assurance Learning Academy
672,19.0,127217.0,345.0,344.5,346.4,0.480434782609,0.476439790576,0.5,Los Angeles,Alliance Alice M. Baxter College-Ready High
673,19.0,127274.0,356.5,349.6,375.05,0.376033057851,0.344827586207,0.401960784314,Los Angeles,Westchester Secondary Charter
674,19.0,127381.0,380.15,368.3,389.05,0.247377622378,0.280487804878,0.188271604938,Los Angeles,"Ernest S. McBride, Sr. High"
675,19.0,127522.0,279.2,278.033333333,,0.596153846154,0.596153846154,,Los Angeles,Optimist Charter
676,19.0,127787.0,315.8,314.166666667,321.8,0.437158469945,0.422297297297,0.322580645161,Los Angeles,Humanities and Arts (HARTS) Academy of Los Angeles
677,19.0,127795.0,318.066666667,318.6,313.5,0.341541755889,0.341541755889,,Los Angeles,School of Social Justice At Contreras Learning Complex
678,19.0,127795.0,318.066666667,318.6,313.5,0.341541755889,0.341541755889,,Los Angeles,Contreras Learning Center-School of Social Justice
679,19.0,127852.0,323.45,320.45,351.4,0.570815450644,0.545918367347,0.635135135135,Los Angeles,Executive Preparatory Academy of Finance
680,19.0,127878.0,322.8,322.8,,0.657894736842,0.657894736842,,Los Angeles,Pathways Community
681,19.0,127894.0,343.6,343.1,350.8,0.460725075529,0.478260869565,0.488636363636,Los Angeles,Valor Academy Charter High
682,19.0,127894.0,343.6,343.1,350.8,0.460725075529,0.478260869565,0.488636363636,Los Angeles,Valor Academy High
683,19.0,127910.0,362.9,362.966666667,,0.511461318052,0.517804154303,,Los Angeles,Camino Nuevo High No. 2
684,19.0,128603.0,,,,,,,Los Angeles,Albert Einstein Academy Elementary
685,19.0,128736.0,330.066666667,326.733333333,347.15,0.6725,0.667682926829,0.8125,Los Angeles,Opportunities for Learning - Duarte
686,19.0,129411.0,,,,,,,Los Angeles,SCALE Leadership Academy
687,19.0,129536.0,335.7,340.0,,0.621848739496,0.618644067797,,Los Angeles,Boyle Heights STEM High
688,19.0,129585.0,345.1,345.9,330.6,0.507476635514,0.507476635514,,Los Angeles,NAVA College Preparatory Academy
689,19.0,129627.0,318.5,317.25,,0.0344827586207,,,Los Angeles,TEACH Tech Charter High
690,19.0,129742.0,345.8,322.8,363.8,0.43023255814,,,Los Angeles,Hope Charter Academy
691,19.0,129742.0,345.8,322.8,363.8,0.43023255814,,,Los Angeles,Inspire Charter School
692,19.0,129775.0,333.7,334.35,337.05,0.372365339578,0.372365339578,,Los Angeles,Banning Academies of Creative and Innovative Sciences (BACIS)
693,19.0,130005.0,,,,,,,Los Angeles,Rio Verde Academy
694,19.0,130781.0,347.2,335.6,355.2,-0.0555555555556,0.0,-0.214285714286,Los Angeles,Academy of Arts and Sciences: Los Angeles (9-12)
695,19.0,130799.0,306.5,306.5,,0.346153846154,0.351351351351,,Los Angeles,Anahuacalmecac International University Preparatory High School of North America
696,19.0,130955.0,,,,1.0,1.0,,Los Angeles,Mosaica Online Academy of Los Angeles
697,19.0,130997.0,332.6,332.4,329.85,0.568345323741,0.563025210084,,Los Angeles,Sylmar Biotech Health Academy
698,19.0,131557.0,,,,,,,Los Angeles,Method Schools High
699,19.0,131938.0,,,,0.7,,,Los Angeles,Clear Passage Educational Center
700,19.0,131987.0,362.2,342.9,369.6,0.493421052632,,0.567307692308,Los Angeles,iLEAD Innovation Studios
701,19.0,132126.0,352.7,353.3,,0.628571428571,0.629032258065,,Los Angeles,YPI Valley Public Charter High
702,19.0,132654.0,340.1,335.8,345.5,0.321428571429,,0.340909090909,Los Angeles,Community Collaborative Charter
703,19.0,132928.0,311.6,310.6,,0.428571428571,0.428571428571,,Los Angeles,Anahuacalmecac International University Preparatory of North America
704,19.0,133272.0,349.2,348.0,356.9,0.439655172414,0.438144329897,0.416666666667,Los Angeles,PUC Triumph Charter Academy and PUC Triumph Charter High
705,19.0,133298.0,398.3,402.1,377.1,0.5,0.525,0.375,Los Angeles,PUC CALS Middle and Early College High
706,19.0,1930056.0,369.825,371.333333333,394.933333333,0.262162162162,0.298561151079,0.247076023392,Los Angeles,Cerritos High
707,19.0,1930064.0,286.2,284.266666667,,0.681818181818,0.522727272727,1.0,Los Angeles,William Tell Aggeler Opportunity High
708,19.0,1930080.0,399.033333333,362.866666667,401.933333333,0.222952086553,0.368644067797,0.155555555556,Los Angeles,Agoura High
709,19.0,1930155.0,325.866666667,322.916666667,366.233333333,0.433300395257,0.448141486811,0.0591715976331,Los Angeles,Schurr High
710,19.0,1930163.0,333.433333333,332.083333333,349.75,0.423017507724,0.419945725916,0.43025751073,Los Angeles,Alhambra High
711,19.0,1930213.0,292.4,291.78,323.5,0.586360520905,0.588888888889,0.55303030303,Los Angeles,Antelope Valley High
712,19.0,1930288.0,386.08,382.9,422.633333333,0.215174129353,0.256813417191,0.20310391363,Los Angeles,Arcadia High
713,19.0,1930296.0,312.733333333,315.566666667,,,,1.0,Los Angeles,Harris Newmark Continuation
